tmp_lot_id,lot_turns,EUV_3300,EUV_3400,year,jpn_ytd,tmp_lot_id,,,,,,,
AX218730,14,0,0,2021-08-01,FY59,AX007856,,,,,,,
AX230827,1,0,0.46,2021-08-01,FY59,AX011206,,,,,,,
AX230825,3,0,0,2021-08-01,FY59,AX013825,,,,,,,
AX307886,10,0,0.73,2021-08-01,FY59,AX013826,,,,,,,
AX214504,1,0,0,2024-04-01,FY62,AX015028,,,,,,,
AX908068,2,0,0,2021-08-01,FY59,AX101026,,,,,,,
AX220484,0,0,0.56,2021-08-01,FY59,AX101027,,,,,,,
AX004479,2,0,0,2021-08-01,FY59,AX006237,,,,,,,
AX006404,4,0,0,2021-08-01,FY59,AX010149,,,,,,,
AX907813,7,0,2.45,2021-08-01,FY59,AX331107,,,,,,,
AX911705,0,0,1.04,2021-08-01,FY59,AX909485,,,,,,,
AX007635,0,0,1.36,2021-08-01,FY59,AX908978,,,,,,,
AX218738,0,0,1.12,2021-08-01,FY59,AX910267,,,,,,,
AX218739,6,0,1.85,2021-08-01,FY59,AX910911,,,,,,,
AX332632,3,0,0,2021-08-01,FY59,AX912504,,,,,,,
AX335955,8,0,0,2021-08-01,FY59,AX912505,,,,,,,
AX335956,11,0,0.24,2021-08-01,FY59,AX912741,,,,,,,
AX006997,5,0,1.35,2021-08-01,FY59,AX912740,,,,,,,
AX007856,0,0,0.41,2021-08-01,FY59,AX905948,,,,,,,
AX011206,7,0,0,2021-08-01,FY59,AX906173,,,,,,,
AX013825,6,0,0,2021-08-01,FY59,AX212936,,,,,,,
AX013826,13,0,0,2021-08-01,FY59,AX222836,,,,,,,
AX015028,8,0,0.77,2021-08-01,FY59,AX347457,,,,,,,
AX101026,10,0,0,2021-08-01,FY59,AX347469,,,,,,,
AX101027,2,0,0,2021-09-01,FY59,AX401996,,,,,,,
AX006237,1,0,0,2021-09-01,FY59,AX401992,,,,,,,
AX446669,1,0,0,2021-09-01,FY59,AX414507,,,,,,,
AX437080,3,0,0.53,2021-09-01,FY59,AX414508,,,,,,,
AX010149,3,0,0.24,2021-09-01,FY59,AX447244,,,,,,,
AX331107,2,0,0.67,2021-09-01,FY59,AX441537,,,,,,,
AX909485,5,0,0,2021-09-01,FY59,AX405359,,,,,,,
AX908978,23,0,0.59,2021-09-01,FY59,AX405335,,,,,,,
AX910267,7,0,0.75,2021-09-01,FY59,AX408323,,,,,,,
AX910911,4,0,0,2021-09-01,FY59,AX441143,,,,,,,
AX912504,6,0,0.86,2021-09-01,FY59,AX208386,,,,,,,
AX912505,6,0,0,2021-09-01,FY59,AX221233,,,,,,,
AX912741,13,0,1.01,2021-09-01,FY59,AX228429,,,,,,,
AX912740,5,0,0,2021-09-01,FY59,AX307887,,,,,,,
AX905948,6,0,0,2021-09-01,FY59,AX342047,,,,,,,
AX906173,3,0,0,2021-09-01,FY59,AX340408,,,,,,,
AX212936,5,0,0,2021-09-01,FY59,AX411585,,,,,,,
AX222836,4,0,0,2021-09-01,FY59,AX905648,,,,,,,
AX347457,7,0,0.65,2021-09-01,FY59,AX006708,,,,,,,
AX347469,5,0,0,2021-09-01,FY59,AX010034,,,,,,,
AX401996,5,0,0.5,2021-09-01,FY59,AX230363,,,,,,,
AX401992,3,0,0,2021-09-01,FY59,AX403849,,,,,,,
AX414507,8,0,1.08,2021-09-01,FY59,AX403850,,,,,,,
AX414508,2,0,0.7,2021-09-01,FY59,AX900739,,,,,,,
AX447244,2,0,0.59,2021-09-01,FY59,AX304844,,,,,,,
AX441537,6,0,0,2021-09-01,FY59,AX009947,,,,,,,
AX231641,18,0,0,2021-09-01,FY59,AX010298,,,,,,,
AX405359,6,0,0,2021-09-01,FY59,AX405969,,,,,,,
AX405335,6,0,0,2021-09-01,FY59,AX002850,,,,,,,
AX408323,6,0,1.93,2021-09-01,FY59,AX002996,,,,,,,
AX441143,3,0,0,2021-09-01,FY59,AX005987,,,,,,,
AX208386,12,0,0,2021-09-01,FY59,AX330650,,,,,,,
AX221233,0,0,6.73,2021-09-01,FY59,AX910377,,,,,,,
AX228429,2,0,0.69,2021-09-01,FY59,AX110041,,,,,,,
AX307887,25,0,0,2021-09-01,FY59,AX112777,,,,,,,
AX342047,2,0,0,2021-09-01,FY59,AX114446,,,,,,,
AX340408,0,0,0.49,2021-09-01,FY59,AX114447,,,,,,,
AX411585,8,0,0,2021-09-01,FY59,AX125437,,,,,,,
AX905648,4,0,0,2021-09-01,FY59,AX125438,,,,,,,
AX006708,0,0,1.87,2021-09-01,FY59,AX127576,,,,,,,
AX010480,0,0,1.5,2021-09-01,FY59,AX202375,,,,,,,
AX012218,11,0,0,2021-09-01,FY59,AX202376,,,,,,,
AX010272,5,0,0,2021-09-01,FY59,AX201272,,,,,,,
AX010034,1,0,0,2021-09-01,FY59,AX201271,,,,,,,
AX121031,6,0,0,2021-09-01,FY59,AX202377,,,,,,,
AX121030,5,0,0,2021-09-01,FY59,AX200017,,,,,,,
AX120734,4,0,0.72,2021-09-01,FY59,AX202374,,,,,,,
AX230363,0,0,1.03,2021-09-01,FY59,AX209341,,,,,,,
AX403849,0,0,1.1,2021-09-01,FY59,AX210942,,,,,,,
AX403850,0,0,1.71,2021-09-01,FY59,AX210943,,,,,,,
AX900739,9,0,0,2021-09-01,FY59,AX213589,,,,,,,
AX107677,8,0,0,2021-09-01,FY59,AX213590,,,,,,,
AX416104,1,0,0,2021-09-01,FY59,AX213591,,,,,,,
AX425646,6,0,1,2021-09-01,FY59,AX213592,,,,,,,
AX426618,8,0,0,2021-09-01,FY59,AX218735,,,,,,,
AX208079,6,0,0,2021-09-01,FY59,AX218734,,,,,,,
AX324812,6,0,0,2021-09-01,FY59,AX218733,,,,,,,
AX345151,2,0,0,2021-09-01,FY59,AX218257,,,,,,,
AX345150,4,0,0,2021-09-01,FY59,AX218258,,,,,,,
AX342050,3,0,0.66,2021-10-01,FY59,AX217791,,,,,,,
AX356568,0,0,2.8,2021-10-01,FY59,AX217792,,,,,,,
AX360619,3,0,0,2021-10-01,FY59,AX229964,,,,,,,
AX405162,6,0,0,2021-10-01,FY59,AX229962,,,,,,,
AX411583,3,0,0.66,2021-10-01,FY59,AX229963,,,,,,,
AX410590,5,0,0,2021-10-01,FY59,AX229965,,,,,,,
AX413094,1,0,2.18,2021-10-01,FY59,AX326343,,,,,,,
AX414754,8,0,0,2021-10-01,FY59,AX326344,,,,,,,
AX313783,12,0,0,2021-10-01,FY59,AX326346,,,,,,,
AX216251,0,0,0.96,2021-10-01,FY59,AX231639,,,,,,,
AX225874,2,0,0,2021-10-01,FY59,AX231640,,,,,,,
AT231215,6,0,0.53,2021-10-01,FY59,AX326345,,,,,,,
AX231348,6,0,0,2021-10-01,FY59,AX304261,,,,,,,
AX313182,5,0,0,2021-10-01,FY59,AX304262,,,,,,,
AX311573,12,0,0,2021-10-01,FY59,AX304263,,,,,,,
AX315627,2,0,0,2021-10-01,FY59,AX330430,,,,,,,
AX311574,6,0,0.48,2021-10-01,FY59,AX332634,,,,,,,
AX328969,11,0,0.32,2021-10-01,FY59,AX332633,,,,,,,
AX325653,8,0,0,2021-10-01,FY59,AX335951,,,,,,,
AX356406,3,0,0,2021-10-01,FY59,AX362764,,,,,,,
AX415409,1,0,2.22,2021-10-01,FY59,AX404707,,,,,,,
AX423782,11,0,0.51,2021-10-01,FY59,AX404706,,,,,,,
AX439095,7,0,0,2021-10-01,FY59,AX404691,,,,,,,
AX420054,6,0,0,2021-10-01,FY59,AX409939,,,,,,,
AX440166,1,0,0,2021-10-01,FY59,AX411823,,,,,,,
AX443764,5,0,0,2021-10-01,FY59,AX335953,,,,,,,
AX445127,4,0,0,2021-10-01,FY59,AX335954,,,,,,,
AX311540,9,0,1.23,2021-10-01,FY59,AX335959,,,,,,,
AX304844,6,0,0,2021-10-01,FY59,AX335960,,,,,,,
AX009947,1,0,2.15,2021-10-01,FY59,AX353943,,,,,,,
AX010298,5,0,0.31,2021-10-01,FY59,AX444649,,,,,,,
AX405969,3,0,0.82,2021-10-01,FY59,AX441817,,,,,,,
AX002850,2,0,1.17,2021-10-01,FY59,AX442372,,,,,,,
AX002996,0,0,0.72,2021-10-01,FY59,AX005089,,,,,,,
AX005987,1,0,2.49,2021-10-01,FY59,AX005058,,,,,,,
AX319443,6,0,0,2021-10-01,FY59,AX902675,,,,,,,
AX319444,1,0,0,2021-10-01,FY59,AX005694,,,,,,,
AX909104,6,0,0,2021-10-01,FY59,AX005456,,,,,,,
AX908586,0,0,0.57,2021-10-01,FY59,AX006018,,,,,,,
AX910256,3,0,0,2021-10-01,FY59,AX006983,,,,,,,
AX909968,0,0,0.18,2021-10-01,FY59,AX008878,,,,,,,
AX911980,3,0,0,2021-10-01,FY59,AX908609,,,,,,,
AX006811,5,0,0,2021-10-01,FY59,AX900519,,,,,,,
AX008810,3,0,0,2021-10-01,FY59,AX306571,,,,,,,
AX100513,0,0,0.4,2021-10-01,FY59,AX330440,,,,,,,
AX014131,1,0,0,2021-10-01,FY59,AX003422,,,,,,,
AX359758,4,0,0,2021-10-01,FY59,AX910445,,,,,,,
AX013827,0,0,7.33,2021-10-01,FY59,AX911706,,,,,,,
AX330650,43,0,0,2021-10-01,FY59,AX913596,,,,,,,
AX000331,6,0,0,2021-10-01,FY59,AX913558,,,,,,,
AX901084,0,0,0.64,2021-10-01,FY59,AX003504,,,,,,,
AX905844,5,0,0.55,2021-10-01,FY59,AX003503,,,,,,,
AX906188,5,0,0.55,2021-10-01,FY59,AX004042,,,,,,,
AX907923,5,0,0.32,2021-10-01,FY59,AX004027,,,,,,,
AX913860,19,0,0,2021-10-01,FY59,AX104235,,,,,,,
AX910377,2,0,0,2021-10-01,FY59,AX104236,,,,,,,
AX110041,2,0,0,2021-10-01,FY59,AX118795,,,,,,,
AX112777,3,0,0,2021-10-01,FY59,AX000884,,,,,,,
AX114446,0,0,2.31,2021-11-01,FY59,AX005412,,,,,,,
AX114447,7,0,1.12,2021-11-01,FY59,AX910452,,,,,,,
AX125437,4,0,0,2021-11-01,FY59,AX912532,,,,,,,
AX125438,3,0,0,2021-11-01,FY59,AX912533,,,,,,,
AX127576,7,0,2.99,2021-11-01,FY59,AX914023,,,,,,,
AX202375,7,0,2.19,2021-11-01,FY59,AX914024,,,,,,,
AX202376,11,0,1.42,2021-11-01,FY59,AX000496,,,,,,,
AX201272,0,0,2.54,2021-11-01,FY59,AX000497,,,,,,,
AX201271,1,0,0,2021-11-01,FY59,AX010868,,,,,,,
AX202377,4,0,0,2021-11-01,FY59,AX012985,,,,,,,
AX200017,1,0,0,2021-11-01,FY59,AX105031,,,,,,,
AX202374,6,0,0,2021-11-01,FY59,AX127578,,,,,,,
AX209341,0,0,3.35,2021-11-01,FY59,AX218255,,,,,,,
AX210942,6,0,0.66,2021-11-01,FY59,AX004259,,,,,,,
AX210943,1,0,0.78,2021-11-01,FY59,AX004258,,,,,,,
AX213589,6,0,0,2021-11-01,FY59,AX913595,,,,,,,
AX213590,6,0,0,2021-11-01,FY59,AX913557,,,,,,,
AX213591,10,0,0.77,2021-11-01,FY59,AX001638,,,,,,,
AX213592,6,0,0.24,2021-11-01,FY59,AX004026,,,,,,,
AX218735,2,0,0,2021-11-01,FY59,AX003499,,,,,,,
AX218734,10,0,0,2021-11-01,FY59,AX004257,,,,,,,
AX218733,7,0,0.8,2021-11-01,FY59,AX118796,,,,,,,
AX218257,0,0,2.43,2021-11-01,FY59,AX127579,,,,,,,
AX218258,6,0,0,2021-11-01,FY59,AX900920,,,,,,,
AX217791,1,0,1.03,2021-11-01,FY59,AX906008,,,,,,,
AX217792,0,0,2.07,2021-11-01,FY59,AX910434,,,,,,,
AX229964,4,0,0,2021-11-01,FY59,AX910435,,,,,,,
AX229962,6,0,0.54,2021-11-01,FY59,AX914200,,,,,,,
AX229963,5,0,0.58,2021-11-01,FY59,AX914201,,,,,,,
AX229965,7,0,0,2021-11-01,FY59,AX001268,,,,,,,
AX326343,4,0,0,2021-11-01,FY59,AX001267,,,,,,,
AX326344,1,0,0,2021-11-01,FY59,AX001710,,,,,,,
AX326346,1,0,0.55,2021-11-01,FY59,AX001709,,,,,,,
AX231639,6,0,0.21,2021-11-01,FY59,AX003512,,,,,,,
AX231640,0,0,0.49,2021-11-01,FY59,AX002020,,,,,,,
AX326345,4,0,1.16,2021-11-01,FY59,AX324317,,,,,,,
AX304261,4,0,0,2021-11-01,FY59,AX314478,,,,,,,
AX304262,7,0,0.66,2021-11-01,FY59,AX362509,,,,,,,
AX304263,0,0,6.56,2021-11-01,FY59,AX123054,,,,,,,
AX330430,7,0,0.65,2021-11-01,FY59,AX127575,,,,,,,
AX332634,6,0,0.54,2021-11-01,FY59,AX114448,,,,,,,
AX332633,7,0,0.43,2021-11-01,FY59,AX114450,,,,,,,
AX335951,7,0,0.65,2021-11-01,FY59,AX118799,,,,,,,
AX362764,15,0,0,2021-11-01,FY59,AX126071,,,,,,,
AX404707,1,0,0,2021-11-01,FY59,AX218254,,,,,,,
AX404706,8,0,0,2021-11-01,FY59,AX307888,,,,,,,
AX404691,7,0,0.44,2021-11-01,FY59,AX332631,,,,,,,
AX409939,6,0,0.54,2021-11-01,FY59,AX335950,,,,,,,
AX411823,8,0,0,2021-11-01,FY59,AX309798,,,,,,,
AX335953,12,0,0,2021-11-01,FY59,AX203156,,,,,,,
AX335954,6,0,0,2021-12-01,FY59,AX913166,,,,,,,
AX335959,0,0,0.1,2021-12-01,FY59,AX114451,,,,,,,
AX335960,0,0,2.41,2021-12-01,FY59,AX112252,,,,,,,
AX353943,6,0,0,2021-12-01,FY59,AX112779,,,,,,,
AX444649,8,0,0.57,2021-12-01,FY59,AX210952,,,,,,,
AX441817,8,0,0,2021-12-01,FY59,AX210951,,,,,,,
AX900753,11,0,0.78,2021-12-01,FY59,AX214231,,,,,,,
AX442372,6,0,0.54,2021-12-01,FY59,AX214230,,,,,,,
AX410911,17,0,1.07,2021-12-01,FY59,AX203275,,,,,,,
AX005089,2,0,0,2021-12-01,FY59,AX347456,,,,,,,
AX005058,8,0,0.55,2021-12-01,FY59,AX401994,,,,,,,
AX902675,8,0,0,2021-12-01,FY59,AX414973,,,,,,,
AX323329,0,0,1.64,2021-12-01,FY59,AX347455,,,,,,,
AX005694,8,0,0,2021-12-01,FY59,AX401993,,,,,,,
AX005456,0,0,0.17,2021-12-01,FY59,AX414972,,,,,,,
AX006018,2,0,0,2021-12-01,FY59,AX415250,,,,,,,
AX006983,8,0,0,2021-12-01,FY59,AX444652,,,,,,,
AX008878,18,0,0,2021-12-01,FY59,AX415251,,,,,,,
AX908609,2,0,1.09,2021-12-01,FY59,AX446366,,,,,,,
AX907880,1,0,0,2021-12-01,FY59,AX444651,,,,,,,
AX902774,1,0,0.57,2021-12-01,FY59,AX911741,,,,,,,
AX900519,1,0,0,2021-12-01,FY59,AX904170,,,,,,,
AX306571,8,0,0.63,2021-12-01,FY59,AX202710,,,,,,,
AX007963,4,0,0,2021-12-01,FY59,AX319439,,,,,,,
AX330440,1,0,0,2021-12-01,FY59,AX901457,,,,,,,
AX003422,6,0,0,2021-12-01,FY59,AX903647,,,,,,,
AX441816,14,0,1.01,2021-12-01,FY59,AX010148,,,,,,,
AX910445,0,0,0.61,2021-12-01,FY59,AX010481,,,,,,,
AX911706,0,0,0.11,2021-12-01,FY59,AX907426,,,,,,,
AX913596,2,0,1.96,2021-12-01,FY59,AX908580,,,,,,,
AX913558,6,0,0,2021-12-01,FY59,AX007633,,,,,,,
AX003504,0,0,6.97,2021-12-01,FY59,AX009690,,,,,,,
AX003503,3,0,0,2021-12-01,FY59,AX011581,,,,,,,
AX004042,1,0,0,2021-12-01,FY59,AX012986,,,,,,,
AX004027,0,0,1.06,2021-12-01,FY59,AX011972,,,,,,,
AX104235,7,0,0.81,2021-12-01,FY59,AX012651,,,,,,,
AX104236,1,0,0,2021-12-01,FY59,AX013313,,,,,,,
AX118795,0,0,0.44,2021-12-01,FY59,AX013395,,,,,,,
AX000884,9,0,0,2021-12-01,FY59,AX101025,,,,,,,
AX005412,1,0,0.48,2021-12-01,FY59,AX103415,,,,,,,
AX910452,4,0,0,2021-12-01,FY59,AX112243,,,,,,,
AX912532,4,0,0,2021-12-01,FY59,AX114534,,,,,,,
AX912533,2,0,0,2021-12-01,FY59,AX118801,,,,,,,
AX914023,3,0,0,2021-12-01,FY59,AX207160,,,,,,,
AX914024,5,0,0.67,2022-01-01,FY59,AX210283,,,,,,,
AX000496,5,0,0.67,2022-01-01,FY59,AX811180,,,,,,,
AX000497,5,0,0.67,2022-01-01,FY59,AX902514,,,,,,,
AX010868,0,0,2.86,2022-01-01,FY59,AX910085,,,,,,,
AX012985,6,0,0,2022-01-01,FY59,AX003467,,,,,,,
AX105031,6,0,0,2022-01-01,FY59,AX011445,,,,,,,
AX127578,2,0,0,2022-01-01,FY59,AX101475,,,,,,,
AX218255,1,0,0,2022-01-01,FY59,AX211951,,,,,,,
AX004259,1,0,0,2024-04-01,FY62,AX910084,,,,,,,
AX004258,10,0,1.11,2022-01-01,FY59,AX005057,,,,,,,
AX406935,4,0,0.55,2022-01-01,FY59,AX222280,,,,,,,
AX004604,5,0,0.29,2022-01-01,FY59,AX410591,,,,,,,
AX009724,5,0,0.48,2022-01-01,FY59,AX411310,,,,,,,
AX013922,4,0,0.6,2022-01-01,FY59,AX410592,,,,,,,
AX013927,5,0,0.35,2022-01-01,FY59,AX904262,,,,,,,
AX115667,10,0,1.19,2022-01-01,FY59,AX904308,,,,,,,
AX115669,2,0,0,2022-01-01,FY59,AX904261,,,,,,,
AX913595,2,0,0.86,2022-01-01,FY59,AX904260,,,,,,,
AX913557,5,0,0,2022-01-01,FY59,AX904263,,,,,,,
AX001638,10,0,0,2022-01-01,FY59,AX905701,,,,,,,
AX004026,1,0,0,2022-01-01,FY59,AX906032,,,,,,,
AX003499,7,0,0,2022-01-01,FY59,AX907400,,,,,,,
AX004257,2,0,0,2022-01-01,FY59,AX909316,,,,,,,
AX118796,8,0,0,2022-01-01,FY59,AX909644,,,,,,,
AX000206,8,0,0,2022-01-01,FY59,AX912976,,,,,,,
AX231340,5,0,0.54,2022-01-01,FY59,AX912830,,,,,,,
AX324751,10,0,0,2022-01-01,FY59,AX912977,,,,,,,
AX324752,5,0,0.45,2022-01-01,FY59,AX000385,,,,,,,
AX004781,4,0,0.67,2022-01-01,FY59,AX008880,,,,,,,
AX127579,9,0,0.45,2022-01-01,FY59,AX008879,,,,,,,
AX005744,0,0,0,2022-01-01,FY59,AX100457,,,,,,,
AX006905,1,0,0,2022-01-01,FY59,AX110397,,,,,,,
AX014130,8,0,0.05,2022-01-01,FY59,AX110396,,,,,,,
AX113575,2,0,1.6,2022-01-01,FY59,AX110394,,,,,,,
AX011576,11,0,0,2022-01-01,FY59,AX911704,,,,,,,
AX009100,9,0,0.2,2022-01-01,FY59,AX000785,,,,,,,
AX002380,3,0,2.01,2022-01-01,FY59,AX000384,,,,,,,
AX900920,9,0,0,2022-01-01,FY59,AX000784,,,,,,,
AX906008,4,0,0,2022-01-01,FY59,AX000903,,,,,,,
AX910434,1,0,0.66,2022-02-01,FY59,AX016159,,,,,,,
AX910435,5,0,0,2022-02-01,FY59,AX101394,,,,,,,
AX914200,16,0,0.7,2022-02-01,FY59,AX103410,,,,,,,
AX914201,8,0,0,2022-02-01,FY59,AX902843,,,,,,,
AX001268,5,0,0.34,2022-02-01,FY59,AX904171,,,,,,,
AX001267,0,0,1.12,2022-02-01,FY59,AX906302,,,,,,,
AX001710,27,0,0,2022-02-01,FY59,AX908042,,,,,,,
AX001709,0,0,0.5,2022-02-01,FY59,AX908043,,,,,,,
AX003512,16,0,0,2022-02-01,FY59,AX909353,,,,,,,
AX002020,1,0,0,2022-02-01,FY59,AX909225,,,,,,,
AX324317,5,0,0.67,2022-02-01,FY59,AX910213,,,,,,,
AX314478,5,0,0.67,2022-02-01,FY59,AX910790,,,,,,,
AX362509,5,0,0.57,2022-02-01,FY59,AX909352,,,,,,,
AX123054,3,0,0,2022-02-01,FY59,AX910214,,,,,,,
AX127575,5,0,0.56,2022-02-01,FY59,AX910215,,,,,,,
AX114448,1,0,0,2022-02-01,FY59,AX912738,,,,,,,
AX114450,4,0,0,2022-02-01,FY59,AX912739,,,,,,,
AX118799,4,0,0,2022-02-01,FY59,AX912737,,,,,,,
AX126071,1,0,0,2022-02-01,FY59,AX002378,,,,,,,
AX218254,4,0,0,2022-02-01,FY59,AX011207,,,,,,,
AX307888,5,0,0.34,2022-02-01,FY59,AX013316,,,,,,,
AX332631,12,0,0,2022-02-01,FY59,AX900891,,,,,,,
AX335950,8,0,0,2022-02-01,FY59,AX903416,,,,,,,
AX436807,6,0,0,2022-02-01,FY59,AX905146,,,,,,,
AX309798,4,0,0,2022-02-01,FY59,AX444650,,,,,,,
AX203156,4,0,0,2022-02-01,FY59,AX007632,,,,,,,
AX009204,1,0,0.26,2022-02-01,FY59,AX011638,,,,,,,
AX002998,9,0,0,2022-02-01,FY59,AX104234,,,,,,,
AX007171,6,0,0,2022-02-01,FY59,AX114452,,,,,,,
AX913166,6,0,0,2022-02-01,FY59,AX120123,,,,,,,
AX111186,9,0,0,2022-02-01,FY59,AX012984,,,,,,,
AX111226,6,0,0,2022-02-01,FY59,AX401991,,,,,,,
AX110040,2,0,0,2022-02-01,FY59,AX442371,,,,,,,
AX111227,15,0,0.99,2022-02-01,FY59,AX405968,,,,,,,
AX111183,12,0,1.83,2022-02-01,FY59,AX903417,,,,,,,
AX111184,1,0,0,2024-04-01,FY62,AX905706,,,,,,,
AX914046,2,0,0,2022-02-01,FY59,AX905033,,,,,,,
AX200013,4,0,0,2022-02-01,FY59,AX906935,,,,,,,
AX114451,2,0,0.36,2022-02-01,FY59,AX907650,,,,,,,
AX900861,2,0,0,2022-02-01,FY59,AX908287,,,,,,,
AX811181,5,0,0,2022-02-01,FY59,AX910065,,,,,,,
AX909172,3,0,0,2022-02-01,FY59,AX912471,,,,,,,
AX911963,0,0,0.35,2022-02-01,FY59,AX913516,,,,,,,
AX000183,2,0,0,2022-02-01,FY59,AX914455,,,,,,,
AX005535,0,0,1.06,2022-02-01,FY59,AX002387,,,,,,,
AX005370,17,0,1.08,2022-02-01,FY59,AX003643,,,,,,,
AX005743,1,0,0,2022-02-01,FY59,AX004541,,,,,,,
AX005371,4,0,0,2022-02-01,FY59,AX005281,,,,,,,
AX008740,4,0,0,2022-02-01,FY59,AX006620,,,,,,,
AX008434,0,0,0.26,2022-02-01,FY59,AX007744,,,,,,,
AX011667,7,0,1.08,2022-02-01,FY59,AX008482,,,,,,,
AX012145,10,0,0,2022-02-01,FY59,AX009652,,,,,,,
AX014784,1,0,0,2022-02-01,FY59,AX011580,,,,,,,
AX014049,0,0,0.27,2022-02-01,FY59,AX010757,,,,,,,
AX015477,7,0,0.32,2022-02-01,FY59,AX012643,,,,,,,
AX101990,0,0,0.34,2022-02-01,FY59,AX013171,,,,,,,
AX106439,6,0,0,2022-02-01,FY59,AX015709,,,,,,,
AX105529,0,0,0.35,2022-02-01,FY59,AX101000,,,,,,,
AX112252,0,0,0.85,2022-02-01,FY59,AX103149,,,,,,,
AX112779,0,0,0.35,2022-02-01,FY59,AX104834,,,,,,,
AX115666,0,0,0.66,2022-02-01,FY59,AX104835,,,,,,,
AX210952,0,0,0.7,2022-02-01,FY59,AX108921,,,,,,,
AX210951,2,0,0,2022-02-01,FY59,AX111758,,,,,,,
AX214231,1,0,0,2022-02-01,FY59,AX110233,,,,,,,
AX214230,7,0,0,2022-02-01,FY59,AX113576,,,,,,,
AX203275,4,0,0,2022-02-01,FY59,AX117350,,,,,,,
AX347456,1,0,0,2022-02-01,FY59,AX900890,,,,,,,
AX401994,1,0,0,2022-02-01,FY59,AX903415,,,,,,,
AX414973,1,0,0,2022-02-01,FY59,AX429095,,,,,,,
AX347455,7,0,1.2,2022-02-01,FY59,AX429046,,,,,,,
AX401993,21,0,0,2022-03-01,FY59,AX429045,,,,,,,
AX414972,1,0,0,2022-03-01,FY59,AX429044,,,,,,,
AX415250,0,0,2.52,2022-03-01,FY59,AX434990,,,,,,,
AX444652,0,0,2.64,2022-03-01,FY59,AX434989,,,,,,,
AX415251,0,0,1.7,2022-03-01,FY59,AX434988,,,,,,,
AX446366,1,0,2.26,2022-03-01,FY59,AX120968,,,,,,,
AX444651,3,0,0.98,2022-03-01,FY59,AX204841,,,,,,,
AX124535,0,0,1.85,2022-03-01,FY59,AX204842,,,,,,,
AX911741,7,0,0.76,2022-03-01,FY59,AX207876,,,,,,,
AX904170,1,0,0,2022-03-01,FY59,AX120967,,,,,,,
AX202710,2,0,0,2024-05-01,FY62,AX208670,,,,,,,
AX115678,6,0,0.7,2022-03-01,FY59,AX904312,,,,,,,
AX319439,0,0,0.78,2022-03-01,FY59,AX905261,,,,,,,
AX415247,7,0,0.78,2022-03-01,FY59,AX003690,,,,,,,
AX415248,0,0,0.89,2022-03-01,FY59,AX006764,,,,,,,
AX901457,1,0,0.86,2022-03-01,FY59,AX006763,,,,,,,
AX903647,13,0,0,2022-03-01,FY59,AX002234,,,,,,,
AX107764,0,0,0.15,2022-03-01,FY59,AX902125,,,,,,,
AX010148,6,0,0,2022-03-01,FY59,AX902124,,,,,,,
AX010481,0,0,0.53,2022-03-01,FY59,AX907141,,,,,,,
AX907426,0,0,2.29,2022-03-01,FY59,AX907879,,,,,,,
AX908580,0,0,1.28,2022-03-01,FY59,AX912975,,,,,,,
AX103392,0,0,1.11,2022-03-01,FY59,AX002997,,,,,,,
AX220881,7,0,0.79,2022-03-01,FY59,AX006017,,,,,,,
AX220880,0,0,1.38,2022-03-01,FY59,AX127577,,,,,,,
AX221575,3,0,0,2022-03-01,FY59,AX202103,,,,,,,
AX221574,7,0,0.32,2022-03-01,FY59,AX202203,,,,,,,
AX323669,4,0,0,2022-03-01,FY59,AX202303,,,,,,,
AX337088,25,0,0,2022-03-01,FY59,AX202403,,,,,,,
AX337087,3,0,0,2022-03-01,FY59,AX910225,,,,,,,
AX337089,8,0,0,2022-03-01,FY59,AX913133,,,,,,,
AX337090,8,0,0,2022-03-01,FY59,AX906795,,,,,,,
AX337086,12,0,0,2022-03-01,FY59,AX207262,,,,,,,
AX007633,0,0,2.53,2022-03-01,FY59,AX207159,,,,,,,
AX009690,3,0,0,2022-03-01,FY59,AX309751,,,,,,,
AX011581,1,0,0,2024-05-01,FY62,AX321859,,,,,,,
AX012986,9,0,2.27,2022-03-01,FY59,AX351274,,,,,,,
AX011972,3,0,0,2022-03-01,FY59,AX415724,,,,,,,
AX012651,1,0,0,2022-03-01,FY59,AX415722,,,,,,,
AX013313,3,0,0,2022-03-01,FY59,AX415721,,,,,,,
AX013395,1,0,2.62,2022-03-01,FY59,AX415723,,,,,,,
AX101025,3,0,0,2022-03-01,FY59,AX417792,,,,,,,
AX103415,11,0,1.1,2022-03-01,FY59,AX417791,,,,,,,
AX112243,6,0,0,2022-03-01,FY59,AX434046,,,,,,,
AX114534,4,0,0,2022-03-01,FY59,AX229969,,,,,,,
AX118801,0,0,2.11,2022-03-01,FY59,AX806565,,,,,,,
AX207160,6,0,0,2022-04-01,FY60,AX306653,,,,,,,
AX210283,6,0,2.6,2022-04-01,FY60,AX431695,,,,,,,
AX811180,3,0,0,2022-04-01,FY60,AX408569,,,,,,,
AX902514,0,0,2.14,2022-04-01,FY60,AX410911,,,,,,,
AX910085,11,0,0,2022-04-01,FY60,AX907880,,,,,,,
AX003467,15,0,0.72,2022-04-01,FY60,AX902774,,,,,,,
AX011445,6,0,0,2022-04-01,FY60,AX441816,,,,,,,
AX101475,3,0,0,2022-04-01,FY60,AX406935,,,,,,,
AX211951,4,0,0,2022-04-01,FY60,AX436807,,,,,,,
